   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 npydecl.py:1029(NdEnumerate)
        1    0.000    0.000    0.000    0.000 postproc.py:6(YieldPoint)
        1    0.000    0.000    0.000    0.000 postproc.py:17(GeneratorInfo)
        1    0.000    0.000    0.000    0.000 postproc.py:62(PostProcessor)
        1    0.000    0.000    0.000    0.000 controlflow.py:36(Loop)
        1    0.000    0.000    0.000    0.000 static_binop.py:5(DetectStaticBinops)
        1    0.000    0.000    0.000    0.000 ir_print.py:7(RewritePrintCalls)
        1    0.000    0.000    0.000    0.000 macros.py:38(ExpandMacros)
        1    0.000    0.000    0.000    0.000 registry.py:8(Rewrite)
        1    0.000    0.000    0.000    0.000 registry.py:35(__init__)
        1    0.000    0.000    0.000    0.000 static_raise.py:5(RewriteConstRaises)
        1    0.000    0.000    0.000    0.000 parfor.py:96(internal_prange)
        1    0.000    0.000    0.000    0.000 parfor.py:382(LoopNest)
        1    0.000    0.000    0.000    0.000 parfor.py:411(Parfor)
        1    0.000    0.000    0.000    0.000 parfor.py:509(PreParforPass)
        1    0.000    0.000    0.000    0.000 builtins.py:17(Print)
        1    0.000    0.000    0.000    0.000 builtins.py:106(PairFirst)
        1    0.000    0.000    0.000    0.000 builtins.py:450(CmpOpIdentity)
        1    0.000    0.000    0.000    0.000 builtins.py:500(Len)
        1    0.000    0.000    0.000    0.000 builtins.py:626(SliceAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:643(NumberClassAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:680(MinMaxBase)
        1    0.000    0.000    0.000    0.000 models.py:701(ComplexModel)
        1    0.000    0.000    0.000    0.000 models.py:759(ListIterModel)
        1    0.000    0.000    0.000    0.000 models.py:957(UnicodeCharSeq)
        1    0.000    0.000    0.000    0.000 models.py:1032(UniTupleIter)
        3    0.000    0.000    0.000    0.000 imputils.py:222(iterator_impl)
        1    0.000    0.000    0.000    0.000 imputils.py:244(_IternextResult)
        1    0.000    0.000    0.000    0.000 manager.py:8(DataModelManager)
        1    0.000    0.000    0.000    0.000 packer.py:9(DataPacker)
        1    0.000    0.000    0.000    0.000 packer.py:161(_Unflattener)
        1    0.000    0.000    0.000    0.000 models.py:332(IntegerModel)
        1    0.000    0.000    0.000    0.000 models.py:360(EphemeralPointerModel)
        1    0.000    0.000    0.000    0.000 arrayobj.py:870(FancyIndexer)
        2    0.000    0.000    0.000    0.000 extending.py:197(StructAttribute)
        1    0.000    0.000    0.000    0.000 ir.py:827(FunctionIR)
        1    0.000    0.000    0.000    0.000 arrayobj.py:583(EntireIndexer)
        1    0.000    0.000    0.000    0.000 arrayobj.py:633(IntegerIndexer)
        1    0.000    0.000    0.000    0.000 arrayobj.py:664(IntegerArrayIndexer)
        1    0.000    0.000    0.000    0.000 arrayobj.py:722(BooleanArrayIndexer)
        2    0.000    0.000    0.000    0.000 lowering.py:89(init)
        1    0.000    0.000    0.000    0.000 generators.py:232(PyGeneratorLower)
        1    0.000    0.000    0.000    0.000 ir.py:57(VarMap)
        1    0.000    0.000    0.000    0.000 ir.py:89(Inst)
        1    0.000    0.000    0.000    0.000 ir.py:384(Raise)
        1    0.000    0.000    0.000    0.000 ir.py:424(Return)
        1    0.000    0.000    0.000    0.000 ir.py:441(Jump)
        1    0.000    0.000    0.000    0.000 ir.py:516(Arg)
        1    0.000    0.000    0.000    0.000 ir.py:540(Global)
        1    0.000    0.000    0.000    0.000 ir.py:580(Var)
        1    0.000    0.000    0.000    0.000 ir.py:608(Intrinsic)
        1    0.000    0.000    0.000    0.000 base.py:1030(_wrap_impl)
        1    0.000    0.000    0.000    0.000 funcdesc.py:150(PythonFunctionDescriptor)
        1    0.000    0.000    0.000    0.000 funcdesc.py:180(ExternalFunctionDescriptor)
        2    0.000    0.000    0.000    0.000 debuginfo.py:56(finalize)
        1    0.000    0.000    0.000    0.000 pythonapi.py:17(_Registry)
        1    0.000    0.000    0.000    0.000 pythonapi.py:70(_ReflectContext)
        1    0.000    0.000    0.000    0.000 pythonapi.py:89(NativeValue)
        1    0.000    0.000    0.000    0.000 core.py:181(Function)
        1    0.000    0.000    0.000    0.000 core.py:230(Builder)
        1    0.000    0.000    0.000    0.000 callwrapper.py:9(_ArgManager)
        1    0.000    0.000    0.000    0.000 cgutils.py:222(ValueStructProxy)
        1    0.000    0.000    0.000    0.000 cgutils.py:237(DataStructProxy)
        1    0.000    0.000    0.000    0.000 templates.py:609(MacroTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:615(Registry)
        1    0.000    0.000    0.000    0.000 tracing.py:14(__init__)
        1    0.000    0.000    0.000    0.000 cpu.py:19(ClosureBody)
        1    0.000    0.000    0.000    0.000 context.py:17(Rating)
        1    0.000    0.000    0.000    0.000 context.py:102(CallFrame)
        1    0.000    0.000    0.000    0.000 templates.py:165(FunctionTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:438(_OverloadAttributeTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:508(_OverloadMethodTemplate)
        1    0.000    0.000    0.000    0.000 functions.py:280(ExternalFunctionPointer)
        1    0.000    0.000    0.000    0.000 functions.py:320(ExternalFunction)
        1    0.000    0.000    0.000    0.000 functions.py:338(NumbaFunction)
        1    0.000    0.000    0.000    0.000 functions.py:380(NumberClass)
        1    0.000    0.000    0.000    0.000 iterators.py:7(RangeType)
        1    0.000    0.000    0.000    0.000 iterators.py:57(EnumerateType)
        1    0.000    0.000    0.000    0.000 iterators.py:75(ZipType)
        1    0.000    0.000    0.000    0.000 iterators.py:93(ArrayIterator)
        1    0.000    0.000    0.000    0.000 npytypes.py:29(UnicodeCharSeq)
        1    0.000    0.000    0.000    0.000 npytypes.py:112(NumpyFlatType)
        1    0.000    0.000    0.000    0.000 npytypes.py:129(NumpyNdEnumerateType)
        1    0.000    0.000    0.000    0.000 npytypes.py:252(NumpyNdIndexType)
        1    0.000    0.000    0.000    0.000 npytypes.py:345(SmartArrayType)
        1    0.000    0.000    0.000    0.000 npytypes.py:365(ArrayCTypes)
        1    0.000    0.000    0.000    0.000 npytypes.py:399(ArrayFlags)
        1    0.000    0.000    0.000    0.000 scalars.py:12(Boolean)
        1    0.000    0.000    0.000    0.000 scalars.py:65(Float)
        2    0.000    0.000    0.000    0.000 functions.py:222(key)
        1    0.000    0.000    0.000    0.000 containers.py:216(UniTupleIter)
        1    0.000    0.000    0.000    0.000 containers.py:223(_HeterogenousTuple)
        1    0.000    0.000    0.000    0.000 containers.py:297(NamedTuple)
        1    0.000    0.000    0.000    0.000 containers.py:419(SetEntry)
        1    0.000    0.000    0.000    0.000 common.py:9(Opaque)
        1    0.000    0.000    0.000    0.000 common.py:26(SimpleIteratorType)
        1    0.000    0.000    0.000    0.000 misc.py:8(PyObject)
        1    0.000    0.000    0.000    0.000 misc.py:77(VarArg)
        1    0.000    0.000    0.000    0.000 misc.py:93(Module)
        1    0.000    0.000    0.000    0.000 misc.py:103(Macro)
        1    0.000    0.000    0.000    0.000 misc.py:114(MemInfoPointer)
        1    0.000    0.000    0.000    0.000 misc.py:147(EphemeralPointer)
        1    0.000    0.000    0.000    0.000 misc.py:155(EphemeralArray)
        1    0.000    0.000    0.000    0.000 misc.py:186(Optional)
        1    0.000    0.000    0.000    0.000 misc.py:276(ExceptionInstance)
        1    0.000    0.000    0.000    0.000 misc.py:350(ClassType)
        1    0.000    0.000    0.000    0.000 misc.py:383(DeferredType)
        1    0.000    0.000    0.000    0.000 misc.py:410(ClassDataType)
        1    0.000    0.000    0.000    0.000 castgraph.py:72(TypeGraph)
        1    0.000    0.000    0.000    0.000 inspect.py:2381(_empty)
        1    0.000    0.000    0.000    0.000 dis.py:178(Instruction)
        1    0.000    0.000    0.000    0.000 containers.py:9(Pair)
        1    0.000    0.000    0.000    0.000 containers.py:32(BaseContainerIterator)
        1    0.000    0.000    0.000    0.000 containers.py:105(BaseTuple)
        1    0.000    0.000    0.000    0.000 abstract.py:282(IterableType)
        1    0.000    0.000    0.000    0.000 utils.py:258(UniqueDict)
        1    0.000    0.000    0.000    0.000 inspect.py:880(BlockFinder)
        1    0.000    0.000    0.000    0.000 errors.py:190(UntypedAttributeError)
        2    0.000    0.000    0.000    0.000 six.py:84(_LazyDescr)
        2    0.000    0.000    0.000    0.000 six.py:122(_LazyModule)
        2    0.000    0.000    0.000    0.000 six.py:137(MovedAttribute)
        2    0.000    0.000    0.000    0.000 six.py:185(__get_module)
        2    0.000    0.000    0.000    0.000 six.py:309(Module_six_moves_urllib_parse)
        2    0.000    0.000    0.000    0.000 six.py:367(Module_six_moves_urllib_request)
        2    0.000    0.000    0.000    0.000 six.py:416(Module_six_moves_urllib_response)
        2    0.000    0.000    0.000    0.000 six.py:436(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 runtests.py:32(_FailedFirstRunner)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 instructions.py:58(FastMathFlags)
        1    0.000    0.000    0.000    0.000 instructions.py:141(InvokeInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:184(Ret)
        1    0.000    0.000    0.000    0.000 instructions.py:301(CompareInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:330(ICMPInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:406(StoreInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:427(AllocaInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:615(CmpXchg)
        1    0.000    0.000    0.000    0.000 transforms.py:36(CallVisitor)
        1    0.000    0.000    0.000    0.000 errors.py:47(NumbaWarning)
        1    0.000    0.000    0.000    0.000 values.py:41(_ConstOpMixin)
        1    0.000    0.000    0.000    0.000 values.py:180(FormattedConstant)
        1    0.000    0.000    0.000    0.000 values.py:284(MetaDataArgument)
        1    0.000    0.000    0.000    0.000 values.py:322(MDValue)
        1    0.000    0.000    0.000    0.000 values.py:507(AttributeSet)
        1    0.000    0.000    0.000    0.000 values.py:712(_BaseArgument)
        1    0.000    0.000    0.000    0.000 values.py:797(BlockAddress)
        1    0.000    0.000    0.000    0.000 context.py:6(Context)
        1    0.000    0.000    0.000    0.000 passmanagers.py:87(ModulePassManager)
        1    0.000    0.000    0.000    0.000 passmanagers.py:101(FunctionPassManager)
        1    0.000    0.000    0.000    0.000 types.py:87(MetaDataType)
        1    0.000    0.000    0.000    0.000 types.py:167(FunctionType)
        1    0.000    0.000    0.000    0.000 types.py:273(_BaseFloatType)
        1    0.000    0.000    0.000    0.000 types.py:458(LiteralStructType)
        1    0.000    0.000    0.000    0.000 executionengine.py:208(_ObjectCacheRef)
        1    0.000    0.000    0.000    0.000 executionengine.py:273(_ObjectCacheData)
        1    0.000    0.000    0.000    0.000 targets.py:23(FeatureMap)
        1    0.000    0.000    0.000    0.000 targets.py:113(TargetData)
        1    0.000    0.000    0.000    0.000 object_file.py:4(SectionIteratorRef)
        1    0.000    0.000    0.000    0.000 object_file.py:20(ObjectFileRef)
        1    0.000    0.000    0.000    0.000 module.py:175(_Iterator)
        1    0.000    0.000    0.000    0.000 module.py:195(_GlobalsIterator)
        2    0.000    0.000    0.000    0.000 _version.py:9(get_versions)
        1    0.000    0.000    0.000    0.000 utils.py:9(get_library_name)
        1    0.000    0.000    0.000    0.000 selectors.py:59(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:343(PollSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:394(EpollSelector)
        1    0.000    0.000    0.000    0.000 context.py:219(Process)
        1    0.000    0.000    0.000    0.000 context.py:228(__init__)
        1    0.000    0.000    0.000    0.000 context.py:272(ForkProcess)
        1    0.000    0.000    0.000    0.000 context.py:279(SpawnProcess)
        1    0.000    0.000    0.000    0.000 layers.py:190(Relu)
        1    0.000    0.000    0.000    0.000 layers.py:204(MaxPool)
        1    0.000    0.000    0.000    0.000 layers.py:284(Conv_numba)
        1    0.000    0.000    0.000    0.000 config.py:66(_EnvReloader)
        1    0.000    0.000    0.000    0.000 subprocess.py:339(CompletedProcess)
        2    0.000    0.000    0.000    0.000 subprocess.py:1366(_internal_poll)
        1    0.000    0.000    0.000    0.000 core.py:8015(_convert2ma)
        1    0.000    0.000    0.000    0.000 extras.py:218(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 extras.py:273(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 optimizer.py:25(SGD)
        1    0.000    0.000    0.000    0.000 core.py:207(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:837(_DomainSafeDivide)
        2    0.000    0.000    0.000    0.000 core.py:880(__init__)
        1    0.000    0.000    0.000    0.000 core.py:874(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 core.py:974(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:2374(_MaskedPrintOption)
        2    0.000    0.000    0.000    0.000 core.py:6258(__has_singleton)
        1    0.000    0.000    0.000    0.000 helper.py:230(_FFTCache)
        1    0.000    0.000    0.000    0.000 _distributor_init.py:14(__init__)
        1    0.000    0.000    0.000    0.000 npyio.py:42(BagObj)
        1    0.000    0.000    0.000    0.000 _datasource.py:136(_FileOpeners)
        1    0.000    0.000    0.000    0.000 base.py:23(InstanceModel)
        1    0.000    0.000    0.000    0.000 base.py:220(ConstructorTemplate)
        1    0.000    0.000    0.000    0.000 base.py:303(ClassAttribute)
        1    0.000    0.000    0.000    0.000 index_tricks.py:98(nd_grid)
        1    0.000    0.000    0.000    0.000 index_tricks.py:486(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:536(ndindex)
        2    0.000    0.000    0.000    0.000 index_tricks.py:658(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
